TowNum,Tow_Firm,Tow_Firm_Address,Tow_Firm_Phone,Vehicle_State,Vehicle_Plate,Vehicle_Year,Make,Model,Color,Tow_From_Address,Date,Time,geom
389381,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,4AUDH1,2008,MERCEDES,C300,BLK,CAPEN ST & MARTIN ST,03312021,0520,"(41.78568182964261, -72.68123010316066)"
389454,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AC87007,2017,HYUNDAI,SONATA,WHITE,74 NILAN ST,04022021,0847,"(41.74010733602842, -72.7009629802996)"
389343,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2004,HONDA,ODYSSEY,RED,1300 BROAD ST,03302021,1104,"(41.75158952692913, -72.68695200757817)"
389724,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,ALADDIN,2016,SUBARU,IMPREZA,BLACK,CHATHAM ST & GRANBY ST,04092021,1759,"(41.791009037702494, -72.70510970458422)"
389582,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AA72615,2020,HONDA,ACCORD,GRAY,55 VAN DYKE AV,04062021,1038,"(41.75648092374225, -72.66286791565369)"
389933,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AM13433,2016,TOYT,COROLLA,SIL,5 CONE ST,04152021,0615,"(41.76867701126938, -72.71222202914757)"
389730,,,860-296-9663,CT,BA54396,2011,HYUNDAI,ELANTRA,GRAY,300 ASYLUM ST,04092021,2005,"(41.76758525331148, -72.6785700106631)"
389501,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2002,SUZUKI,VL800,GRAY,FAIRFIELD AV & FREEMAN ST,04032021,1650,"(41.73227106273077, -72.69209499025067)"
389885,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AX53629,2009,NISSAN,MAXIMA,GRAY,543 MAPLE AV,04132021,2111,"(41.744981346742904, -72.68194897895191)"
389364,,,860-246-7616,CT,AT25946,2006,VOLKSWAGON,PASSAT,WHITE,2995 MAIN ST,03302021,1820,"(41.79342742040793, -72.66695165393602)"
389587,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AN47532,1995,CHEVROLET,IMPALA,RED,56 WEBSTER ST,04062021,1220,"(41.74496656430813, -72.68275910996084)"
389484,,,860-246-7616,CT,AY822584,2006,SUBARU,B9TRIBECA,BLUE,166 COLLINS ST,04032021,0429,"(41.77301969624251, -72.69027957677879)"
389744,CROSS COUNTRY TOWING,"100 AIRPORT RD. HARTFORD, CT. 06114",860-296-2826,CT,AW66793,2005,ACURA,TL,BLK,30 GILLETT ST,04102021,0441,"(41.76874083558011, -72.69982269382942)"
389722,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,BB27429,2002,HONDA,CIVIC,GREY,1200 PARK ST,04092021,1754,"(41.759001844599695, -72.69908625018063)"
389427,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AM72533,2001,DODGE,GRAND CARA,BLUE,20 HAMILTON ST,04012021,1308,"(41.75341265997514, -72.69436052346548)"
389362,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2009,HYUNDAI,ELANTRA,GRAY,106 WADSWORTH ST,03302021,1746,"(41.76041476662806, -72.67854701093472)"
389884,,,860-236-2602,,,2004,BUICK,LESABRE,TAN,72 WILSON ST,04132021,2108,"(41.749293245716835, -72.697296184373)"
389471,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2007,FORD,FOCUS,RED,42 STONINGTON ST,04022021,1705,"(41.75473580135379, -72.67282482963464)"
389585,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2003,SATURN,,TAN,62 MAPLE AV,04062021,1215,"(41.7541169120803, -72.67691765370468)"
389482,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,MA,1DNV53,2020,NISSAN,ROGUE,GRAY,290 SOUTH ST,04032021,0314,"(41.73405653422431, -72.68388696885285)"
389387,,,860-246-7616,CT,AK78223,2004,HONDA,CIVIC,BLACK,173 ASHLEY ST,03312021,0812,"(41.774843813678046, -72.69498650445806)"
389658,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AV41432,2019,HONDA,ACCORD,BLACK,133 CLEVELAND AV,04082021,1122,"(41.79567057112455, -72.67119517795933)"
389287,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,FL,CTPL27,2019,CHEVY,MALIBU,WHITE,400 ASYLUM ST,03282021,1648,"(41.76772215384483, -72.68072658318975)"
389882,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,BA70757,2009,HONDA,CIVIC,GRAY,151 BURNHAM ST,04132021,2059,"(41.80487044436303, -72.70254391729006)"
389900,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,MA,2NKH67,2021,VOLKSWAGON,TIGUAN,WHI,1 COLTON ST,04142021,0813,"(41.798617313802396, -72.6923316686099)"
389643,,,860-296-1518,,,2006,HONDA,ACCORD,BLUE,375 FARMINGTON AV,04082021,0235,"(41.766898108207506, -72.70254606990166)"
389450,,,860-293-2442,CT,AV64303,2008,ACURA,TL,BLACK,862 ASYLUM AV,04022021,0336,"(41.77028555103199, -72.693109943854)"
389798,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,WI,AJE8242,2021,KIA,FORTE,SILVER,WINDSOR ST & BOCE BARLOW WAY,04122021,0038,"(90.0, -72.75)"
389282,,,860-296-5382,CT,BA80054,2014,GMC,ACADIA,WHITE,300 ASYLUM ST,03282021,1334,"(41.76758525331148, -72.6785700106631)"
389386,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2007,NISSAN,ALTIMA,GRAY,HAWTHORN ST & LAUREL ST,03312021,0804,"(41.76396010960516, -72.69705998052292)"
389707,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AZ17986,2017,HONDA,ACCORD,BLK,189 WASHINGTON ST,04092021,1236,"(41.75650297631527, -72.68295991140197)"
389773,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,BC05317,2005,NISSAN,ALTIMA,BLACK,345 SIGOURNEY ST,04102021,2229,"(41.7772308343447, -72.69162379645786)"
389534,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2004,HONDA,ACCORD,BLACK,BLUE HILLS AV & HOLCOMB ST,04042021,2141,"(41.79598183461384, -72.69651037153888)"
389812,,,860-296-2826,CT,AR66819,2009,HONDA,ACCORD,MAROON,79 SUMNER ST,04122021,0823,"(41.77208766234659, -72.69007224216702)"
389565,,,860-296-9663,CT,AY69321,2006,HONDA,ACCORD,GRAY,900 ASYLUM AV,04052021,2334,"(41.770824108311835, -72.69490725990461)"
389285,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2002,TOYOTA,CAMRY,TAN,BLUE HILLS AV & HEBRON ST,03282021,1643,"(41.790610600527124, -72.69830842823168)"
389600,,,860-947-3062,CT,743UNG,2013,ACURA,TL,BLACK,31 ALDEN ST,04062021,2207,"(41.75148217787138, -72.67567073880319)"
389264,,,860-296-9663,CT,BA71217,2017,ACURA,MDX,BLK,300 ASYLUM ST,03272021,2133,"(41.76758525331148, -72.6785700106631)"
389958,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2005,BUICK,RAINER,BLUE,100 BARBOUR ST,04152021,1919,"(41.78811119770522, -72.67842978189988)"
389813,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AZ77697,2020,NISSAN,SENTRA,BLACK,119 BROOK ST,04122021,0827,"(41.77907416592605, -72.6831381452706)"
389802,CROSS COUNTRY TOWING,"100 AIRPORT RD. HARTFORD, CT. 06114",860-296-2826,CT,AU58751,2016,HONDA,CIVIC,BLK,241 LAUREL ST,04122021,0105,"(41.765765280120334, -72.69766672962287)"
389684,,,860-296-1518,CT,AZ12740,2021,AUDI,Q3,GREY,10 FORD ST,04082021,2320,"(41.76709204716999, -72.679589264282)"
389701,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2017,AUDI,S7,GRY,58 WEST BEACON ST,04092021,1054,"(41.75839700328228, -72.71516383951861)"
389552,,,860-947-3062,,,2004,PONTIAC,GRAN PRIX,GRAY,29 REDDING ST,04052021,1201,"(41.74150851989393, -72.67356365141382)"
389336,,,860-296-2826,NY,JRT3790,2020,JEEP,WRANGLER,BLUE,1 GOLD ST,03302021,0853,"(41.76379502559571, -72.67543942430802)"
389883,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,BA25892,2013,BMW,650 XI,WHITE,151 BURNHAM ST,04132021,2059,"(41.80487044436303, -72.70254391729006)"
389918,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,0000,MOPED,,UNK,115 FRANKLIN AV,04142021,1806,"(41.74835635886985, -72.67758015106902)"
389963,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2006,FORD,500,GREEN,ASHLEY ST & GARDEN ST,04152021,2042,"(41.77347854389127, -72.68706316208286)"
389504,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AS16970,2006,HONDA,ACCORD,BLACK,69 WADSWORTH ST,04032021,1741,"(41.759545726720724, -72.67928359067302)"
389815,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AR53564,2008,HONDA,CIVIC,GRAY,206 LINNMOORE ST,04122021,0838,"(41.732848940160444, -72.69632107989938)"
389477,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,MI,VB7C3D,2015,NISSAN,SENTRA,GRAY,300 ASYLUM ST,04022021,1929,"(41.76758525331148, -72.6785700106631)"
389400,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,BB38579,2020,SUBARU,FORESTER,BLK,13 LIBERTY ST,03312021,1253,"(41.774884623434886, -72.68408382563273)"
389671,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2006,HONDA,ACCORD,GRAY,23 PLYMOUTH ST,04082021,1301,"(41.733709625649716, -72.67153396476401)"
389553,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AP00078,2005,ACURA,TL,BLK,90 LAFAYETTE ST,04052021,1229,"(41.7613416562167, -72.68247311918022)"
389622,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,NY,GJB4421,2014,JEEP,GRND CHER,GRAY,19 BALTIC ST,04072021,1401,"(41.80166363672379, -72.69221308394346)"
389692,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2002,HYUNDAI,ELANTRA,BLACK,80 WESTON ST,04092021,0516,"(41.78595146574973, -72.66344536204849)"
389382,,,860-293-2442,CT,09D223,2000,ACURA,3.2 TL,GRAY,169 SEYMOUR ST,03312021,0545,"(41.75673425621924, -72.68076289607436)"
389819,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AU75858,2007,NISSAN,ALTIMA,UNK,1634 MAIN ST,04122021,1311,"(41.7773473430305, -72.67380432960613)"
389513,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2003,INFIN,G35,RED,CORNWALL ST & PLAINFIELD ST,04032021,2133,"(41.79216977195072, -72.70116753413899)"
389514,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AZ22163,2009,KIA,SPECTRA,TAN,605 ALBANY AV,04032021,2308,"(41.778077661758246, -72.68698217162084)"
389629,,,860-293-2442,CT,AX60581,2017,HONDA,CIVIC,BLUE,400 ASYLUM ST,04072021,1904,"(41.76772215384483, -72.68072658318975)"
389360,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AT30391,2005,CHRYSLER,TOWN/COUNT,BLUE,BROAD ST & WHITE ST,03302021,1733,"(41.736366960439234, -72.6868508644201)"
389956,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AP63216,2006,HONDA,CIVIC,BLUE,100 BARBOUR ST,04152021,1827,"(41.78811119770522, -72.67842978189988)"
389572,,,860-293-2442,PA,KTV9892,2003,NISSAN,ALTIMA,BLUE,17 WEBSTER ST,04062021,0610,"(41.74370117389842, -72.68304591013215)"
389924,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2004,BUICK,CENTURY,GRY,241 COVENTRY ST,04142021,2157,"(41.80422682860536, -72.69119509448322)"
389257,,,860-246-7616,CT,AU32001,2007,CHEVROLET,EQUINOX,RED,269 WETHERSFIELD AV,03272021,1118,"(41.74833261257626, -72.67385861096633)"
389705,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,FL,KCMR79,2019,NISS,VERSA,RED,CAPITOL AV & WEST ST,04092021,1212,"(41.761693394395195, -72.67820567068674)"
389431,,,860-947-3062,CT,BA96586,2004,TOYOTA,CAMRY,GRAY,23 MARSHALL ST,04012021,1417,"(41.76939138975019, -72.69869314896911)"
389905,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AT36996,1999,HONDA D,ACCORD,BLACK,184 STONINGTON ST,04142021,1015,"(41.7548623178666, -72.66625876316256)"
389893,,,860-296-8588,,,2006,HONDA,CIVIC,BLUE,590 WETHERSFIELD AV,04142021,0337,"(41.73997929183314, -72.67156322515463)"
389397,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,37CG87,2003,FORD,F250,GRAY,35 LINCOLN ST,03312021,1142,"(41.753339118724234, -72.68526836647926)"
389831,,,860-335-8325,CT,AH86518,2006,ACYRA,TL,BLUE,231 ASYLUM ST,04122021,1950,"(41.767232134911, -72.67741324128491)"
389621,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AX32292,2003,FORD,EXPEDITION,GREEN,123 NEWTON ST,04072021,1344,"(41.76131458607808, -72.70793978257622)"
389644,,,860-296-1518,CT,AX50005,2008,HONDA,CRV,BLACK,1545 MAIN ST,04082021,0251,"(41.77576283085547, -72.67716683597297)"
389558,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,FL,KUBX13,2019,NISSAN,FRONTIER,GRY,134 SEYMOUR ST,04052021,1327,"(41.755794203942564, -72.6804465902391)"
389437,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2003,ACURA,MDX,GRN,MAIN ST & WINDSOR ST,04012021,1853,"(41.7920861965859, -72.66870503055918)"
389415,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,BA56036,2003,TOYT,CAMRY,GRY,MORGAN ST & CONNECTOR RD,04012021,0905,"(41.7693366069855, -72.66989669570192)"
389633,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2005,HONDA,INSIGHT,RED,499 ZION ST,04072021,2007,"(41.75488950343001, -72.69313616111778)"
389481,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,,,2003,HONDA,ACCORD,BLACK,540 LEDYARD ST,04032021,0240,"(41.73153891313493, -72.66926269801128)"
389695,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2008,VOLKS,JETTA,WHITE,2 BROWN ST,04092021,0902,"(41.73775304814087, -72.67186314132968)"
389487,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AP14321,2011,INFINITI,M37X,BLUE,755 WETHERSFIELD AV,04032021,0545,"(41.73514576938084, -72.67157120768286)"
389462,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,GA,RCB4152,1993,FORD,RANGER,RED,47 VINE ST,04022021,1157,"(41.78076382115184, -72.68874323210267)"
389263,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,898YAW,2010,TOYOTA,COROLLA,RED,BURTON ST & HOMESTEAD AV,03272021,2057,"(41.7764566767958, -72.69012001175224)"
389833,FOUR ACES,"20,GILBERT AVE,BLOOMFIELD,CT,06002",860-335-8325,,,1991,GMC,SIERRA,BLACK,194 WASHINGTON ST,04122021,2010,"(41.756645966534464, -72.68218384389472)"
389483,,,860-246-7616,CT,AV64115,2002,TOYOTA,CAMRY,GOLD,1944 PARK ST,04032021,0331,"(41.75652245696968, -72.71111624497064)"
389646,,,860-296-1518,CT,AW44575,2004,HONDA,ACCORD,WHITE,381 GARDEN ST,04082021,0417,"(41.77953948548939, -72.68521043263539)"
389473,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2004,JAGUAR,XTYPE,GRAY,395 WETHERSFIELD AV,04022021,1824,"(41.74502014047748, -72.67343539193988)"
389718,CROSS COUNTRY TOWING,"100 AIRPORT RD. HARTFORD, CT. 06114",860-296-2826,,,2000,HONDA,CIVIC,GREEN,40 LISBON ST,04092021,1618,"(41.75546638980909, -72.67189558990914)"
389774,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AM05043,2008,GMC,ACADIA,GREY,1 BETHEL ST,04102021,2248,"(41.77928685438917, -72.68001570079774)"
389456,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,741ZCM,2012,JEEP,WRANGLER,BLACK,23 MADISON ST,04022021,1015,"(41.75438593151948, -72.68392072953816)"
389396,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,1998,FORD,EXPLORER,GREEN,83 WARD ST,03312021,1016,"(41.75605261917427, -72.68631574361152)"
389369,,,860-296-8588,CT,AX95181,2011,BMW,335XI,BLUE,52 ALDEN ST,03302021,2117,"(41.75165348409447, -72.67667631318086)"
389265,,,860-296-9663,CT,AU79192,2015,SCION,TC,BLK,98 GARDEN ST,03272021,2134,"(41.77063232437217, -72.68550172976464)"
389292,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AR96914,2011,BMW,328,WHITE,ALBANY AV & BROOK ST,03282021,2100,"(41.77730910213943, -72.6837132983961)"
389626,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2008,NISSAN,ROGUE,BLK,FRANKLIN AV & SHULTAS PL,04072021,1647,"(41.748266662443065, -72.67726621055773)"
389902,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AX15773,2001,LEXUS,RX300,TAN,1 COLTON ST,04142021,0836,"(41.798617313802396, -72.6923316686099)"
389363,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2006,NISSAN,MAXIMA,BLUE,406 BARBOUR ST,03302021,1754,"(41.79622676110607, -72.6761909143039)"
389530,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,TX,JN4006,1999,JEEP,LL,RED,FRANKLIN AV & PRESTON ST,04042021,1701,"(41.7396670493939, -72.67577453781952)"
389691,CROSS COUNTRY TOWING,"100 AIRPORT RD. HARTFORD, CT. 06114",860-296-2826,CT,969ZBP,2016,NISSAN,ROGUE,BLK,255 LAUREL ST,04092021,0502,"(41.76606705830396, -72.69766953821603)"
389687,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,MA,8YP563,2008,NISSAN,ALTIMA,WHITE,60 NILES ST,04092021,0122,"(41.770101565727494, -72.69765406057827)"
389850,,,860-296-2826,OK,GNZ453,2012,AUDI,Q5,BLACK,210 ASYLUM ST,04132021,0938,"(41.767448378456756, -72.67691817323796)"
389566,,,860-296-9663,,,2005,MERCURY BU,SABLE LS,SILVER,24 CARPENTER ST,04062021,0103,"(41.754588211260725, -72.71246686075716)"
389461,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2005,AUDI,A4,GRAY,47 VINE ST,04022021,1155,"(41.78076382115184, -72.68874323210267)"
389517,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AW45196,2002,HONDA,CIVIC,GOLD,MAIN ST & PLEASANT ST,04042021,0058,"(41.77174284214623, -72.67558055614995)"
389551,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2000,VOLKSWAGON,JETTA,GRN,BEACON ST & FARMINGTON AV,04052021,1148,"(90.0, -72.75)"
389378,,,860-296-1518,CT,BB43569,2020,,,,46 CENTER ST,03312021,0224,"(41.77791444230709, -72.68017823021873)"
389764,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2008,HONDA,ACCORD,BLUE,ALBANY AV & GARDEN ST,04102021,1955,"(90.0, -72.75)"
389311,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AC87779,2003,TOYOTA,HIGHLANDER,GRAY,156 STONINGTON ST,03292021,1039,"(41.754598204534446, -72.66789625263301)"
389910,,,860-947-3062,,,1999,GMC,YUKON,BLACK,18 SCHOOL ST,04142021,1236,"(41.74778838641458, -72.68434272924415)"
389527,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AR32439,2011,HYUNDAI,SONATA,SILVER,COLONIAL ST & WASHINGTON ST,04042021,1618,"(41.74839823773792, -72.68333188259341)"
389841,,,860-246-7616,,,2010,CHEVROLET,IMPALA,WHITE,97 VAN BLOCK AV,04132021,0403,"(41.75623061306252, -72.66789432782365)"
389947,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2001,VOLKSWAGEN,JETTA,BLACK,233 SOUTH MARSHALL ST,04152021,1248,"(41.76620769517779, -72.69875423346178)"
389880,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,CT,AT95230,2016,HONDA,CRV,GRAY,95 HIGH ST,04132021,1925,"(41.769037887284796, -72.68010674356542)"
389916,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,255XRO,2015,MAZDA,MAZDA5,BLK,507 FLATBUSH AV,04142021,1644,"(41.74209996618322, -72.71254775016966)"
389479,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,CT,660JUC,2009,TOYOTA,COROLLA,GRAY,300 ASYLUM ST,04032021,0012,"(41.76758525331148, -72.6785700106631)"
389524,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2006,INFINITI,AWD,BLACK,ADAMS ST & ALBANY AV,04042021,1557,"(41.78317982816101, -72.69922899869508)"
389827,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,MI,EDX8786,2019,VW,ATLAS,GRAY,223 OXFORD ST,04122021,1930,"(41.77094649326558, -72.71374795873898)"
389690,CROSS COUNTRY TOWING,"100 AIRPORT RD. HARTFORD, CT. 06114",860-296-2826,CT,247UAY,2002,NISSAN,MAXIMA,WHITE,247 COLLINS ST,04092021,0319,"(41.77323226680783, -72.6937788452951)"
389742,,,860-296-8588,IN,2531955,2017,FRIEGHTLIN,CASCADIA,WHITE,110 BRAINARD RD,04092021,2316,"(41.73733137012596, -72.65938136298696)"
389562,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AT22890,2017,NISSAN,ROUGUE,GRAY,105 SHERBROOKE AV,04052021,1930,"(41.74022893702458, -72.69935027828262)"
389655,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AW52064,2015,HONDA,CRV,ORANGE,90 RETREAT AV,04082021,1046,"(41.753341495300624, -72.67841957122819)"
389326,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2002,HONDA,CIVIC,GREEN,395 CORNWALL ST,03292021,1803,"(41.80053725681872, -72.69853323548173)"
389699,,,860-947-3062,CT,AW45321,2005,KIA,NEW SPECTR,BLUE,275 WESTLAND ST,04092021,1020,"(41.79174944192573, -72.68431683372997)"
389634,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AR05993,2014,HONDA,ACCORD,GRY,SARGEANT ST & SIGOURNEY ST,04072021,2021,"(41.775529499832004, -72.69213669238778)"
389694,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2006,CHRYSTLER,PACIFICA,TAN,100 COGSWELL ST,04092021,0805,"(41.76956429158853, -72.68603330392077)"
389955,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AJ96491,2011,NISSAN,ALTIMA,WHITE,100 BARBOUR ST,04152021,1816,"(41.78811119770522, -72.67842978189988)"
389594,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,9AUJP2,2015,TOYOTA,CAMRY,GRAY,WARD ST & WASHINGTON ST,04062021,1531,"(41.756233046872744, -72.68254333255254)"
389325,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2008,INFINITI,G37,BLUE,395 CORNWALL ST,03292021,1802,"(41.80053725681872, -72.69853323548173)"
389442,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AS32064,2012,CHRYSLER,200,BLK,CHARTER OAK AV & WYLLYS ST,04012021,2117,"(41.758742268467024, -72.66949695759206)"
389408,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,497BMZ,2004,CHRYSLER,SEBRING,GRAY,199 FAIRFIELD AV,03312021,2126,"(41.73581251251017, -72.69307033742056)"
